wins_life_expectancy,wins_infant_deaths,wins_alcohol,wins_measles,wins_bmi,wins_polio,wins_total_expenditure,wins_hiv_aids,wins_thinness_5_to_9_years,wins_schooling,status
82.79544542631375,1,10.027552642765963,90,6.3034670266726485,92.10401080017945,8.253433087885153,0.1,0.7485383734170766,18.87518703978466,0
88.58280683508349,0,6.854108751859184,0,56.266877265966606,98.41719316491651,9.199519420494061,0.1,1.1331227340333958,16.842982912291276,0
86.01368745142607,0,11.876121888762615,443,58.91368745142607,94.0,8.771588708874074,0.1,0.20410623542782103,18.19452501942957,0
79.54227843753502,0,7.858380054439763,2,64.7868344539216,72.39240234593848,8.856405437198864,0.1,0.7288607812324921,14.746329374789905,0
82.37787939575666,0,10.338419327916462,106,62.98284344876513,95.65011982330513,5.349292315213028,0.1,0.7564337067130769,17.53995207067795,0
81.96635409049804,0,10.092723181642022,786,55.0890972730013,96.0,10.823714681276,0.1,0.40636409092866427,15.293635909071336,0
72.13960475396573,0,11.170232716590155,7,57.213334974455705,94.1686264856143,7.054628454961138,0.1,2.415686757192855,12.849412054315714,0
87.20306447546837,0,11.53913173195063,443,60.103064475468365,94.0,9.778594589229886,0.1,0.5609193426405105,17.71877420981265,0
78.43447989911787,1,9.666208040352851,3,53.49194639764765,97.11493299705957,8.353791959647149,0.1,1.0,16.854026801176172,0
80.05017165571738,2,9.174231238336704,786,57.27218612598773,96.90614271517664,8.237577245072817,0.1,0.5,15.48447155634102,0
76.18074636112682,0,9.768173056653476,1,56.93673877360561,98.9096268194366,6.35011790027605,0.1,2.5090373180563406,15.836738773605616,0
70.26387971076812,0,7.384603439941893,0,55.99771976335573,97.66159947412385,6.282471910601053,0.1,2.7338400525876154,14.630039658180497,0
81.07814871631048,0,3.265417287105743,35,3.5243550812981645,96.0,4.66185128368952,0.1,1.7610015190434578,13.095068281981408,0
81.35732742963306,2,8.31292784529638,438,54.999937468863195,96.87897890028226,7.958329770009744,0.1,0.633123209689506,15.891081010254041,0
78.91242929893906,0,7.436432461302552,39,4.286367468891812,96.0,6.8275707010609406,0.1,1.199518707132349,14.258139820940134,0
75.70697854070202,0,11.622501931254668,0,57.66570171657954,96.0,6.916221244622853,0.1,2.0412768241224795,14.430809013069455,0
78.9860854820642,0,10.759220487665184,0,56.058256446192594,96.56957258967901,8.861688943392101,0.1,1.7,16.9,0
85.22509910836973,0,7.410775608709969,2,68.38033590534934,96.95083976337335,9.647541988168667,0.1,0.7316946587791119,14.641526706104441,0
77.53795455340988,1,3.8996338496854706,55,59.9,95.30378788257613,3.814232318130805,0.1,1.9742676743684475,15.786489902146778,0
74.38888596233811,1,11.628655586876187,12,55.75828424098889,93.41715759011109,4.391600571280149,0.1,2.9120871048984065,15.174852722966671,0
82.39807656898486,0,6.780577029304539,3,54.59903828449243,99.0,9.544865175701073,0.1,1.3,15.939807656898488,0
81.03224301301354,0,7.101588820821673,0,56.99672903904064,95.21495342009031,9.16056071337923,0.1,0.9,17.932243013013544,0
72.82264799424833,0,12.415138760601026,0,6.9,93.88676002875837,6.554721196261411,0.1,2.478309992810406,15.169859956862437,0
79.59660439022811,0,10.773145556547192,42,60.77518647448436,96.0,9.386440292681874,0.1,0.6821268736156263,17.696306031053137,0
88.0,0,7.5433996247496715,17,57.02729280886884,97.63130755309199,6.195867421597155,0.1,1.1525230212367954,16.30556169159881,0
78.40415141884684,0,6.05664227015494,5,63.84913312146304,92.55018297383795,8.104981702616206,0.1,0.7,13.96332113507747,0
80.52446907652042,1,11.041818137201503,786,57.69158860157627,95.29736622691448,1.3602633773085515,0.1,0.8918436411598615,16.213423905011172,0
79.70363689623717,0,12.194973387349922,16,52.556150202562215,83.4748669367496,1.522010645060031,0.1,1.9,14.818716734187403,0
82.05479891289741,0,6.491871435456015,153,17.96705759498908,96.04945511018316,2.3589019198329693,0.1,1.5611273997912116,14.64559937879852,0
85.31267440842504,0,6.5,13,55.34168992112334,98.0,9.532253878174574,0.1,1.3,15.989577519719166,0
78.80013527406174,1,12.368369968327436,1,56.45407507918141,95.23097734471037,1.29695637515366,0.1,0.7691579293513688,16.07690226552896,0
79.50986634510299,1,10.30539063910781,146,58.31726610393023,92.95066827448505,7.706962943437373,0.1,0.6024665862757471,17.390698673549828,0
75.53489337100004,1,11.101230338468156,13,60.521432016772614,95.65222425954548,7.245164527477254,0.1,2.095667277863642,14.85655698168183,0
80.05723852655174,2,11.466361115758618,567,58.19329252603446,95.0,1.2171017105603474,0.1,1.0703186315517224,16.52084968413793,0
78.97954425341615,0,10.52642441895298,5,55.517851480390426,98.39934893345165,8.176462257249334,0.1,0.9600651066548356,15.301953199645068,0
79.79484258676408,0,12.619497277147275,581,53.26667209102953,88.30765475441096,6.071818113103438,0.1,0.27692182514703206,16.33846904911781,0
80.39248072860576,0,12.44937339405048,21,53.4468669702524,83.9874678810096,1.3746866970252398,0.1,1.9,15.098746788100959,0
79.5609248376516,0,6.048011547611171,1,54.50728322510106,91.63410403137632,8.948028894746875,0.1,0.8268208062752662,17.24635838744947,0
81.95744067031974,0,6.92837288645351,3,54.57733054033443,98.92906778386623,9.354687296164277,0.1,1.3,15.892906778386623,0
74.62719579042093,0,10.904651874612505,0,62.030709055094405,99.0,7.822016926107397,0.1,1.7745608419158154,15.325439158084185,0
73.93351417378202,2,10.190125205941019,118,55.05918195766664,98.27629381358972,5.902228711028197,0.1,2.942779639807708,14.240108504269209,0
82.24401063198958,0,10.895732058517586,112,57.52200531599479,97.47249335500652,10.344889102210683,0.1,1.419742690507165,16.37475598049414,0
81.11825949820094,0,1.810440716765989,14,4.009556989205721,96.86305376349284,3.7306970608291357,0.1,1.940656630846901,14.255205734708104,0
81.52998795122333,1,9.505516622465521,40,62.409915658563385,95.71995180489337,9.46679084292974,0.1,0.5280048195106636,16.482031326819314,0
85.95504261429564,1,10.159228951190963,594,56.49274276883478,93.95504261429564,8.215953835286607,0.1,0.41695570766260825,15.932177169349567,0
77.73022078554781,0,13.556554342524711,243,53.15051232007075,83.37007501828634,6.892985636739413,0.1,0.30569346181978985,16.485766345450525,0
81.3041712850836,0,8.658557371318976,9,56.17342017584963,97.6626940142061,9.316924889076603,0.1,1.0994041021309153,16.368057095027865,0
84.51795894188791,0,6.537334662445429,0,57.258979470943956,93.48204105811209,8.507693841283187,0.1,0.7,17.551795894188793,0
83.73931787751349,0,3.1673864008758397,137,37.700491674829024,97.0,5.349688439246483,0.1,1.8666338883447322,15.478439085095358,0
78.81676597867727,0,12.484371615636668,0,56.011375943139385,96.38921992892423,9.728981580098784,0.1,0.5,15.555687971569693,0
74.5772671379361,2,10.452998770345943,115,56.56499385172971,96.28068321551598,6.6456453657780035,0.1,2.749093144825559,14.482496925864856,0
77.27930074215615,0,13.292602097145364,8,52.33440593724926,96.0,9.459272894409013,0.1,0.6,15.820699257843843,0
79.85497178853379,0,11.636354021741884,0,58.15828631422299,96.0,7.078949219360829,0.1,0.9,13.5,0
80.9724710041979,0,10.49864410468186,51,61.2895389815952,96.0,8.097797680335832,0.1,0.20825869874063124,18.57632506361019,0
73.74598419589536,0,10.675671384160427,157,63.260913433488945,94.99233596735077,6.900309686520447,0.1,1.9862047412313943,14.228356920802133,0
72.82474495271852,0,12.920217058509982,0,6.7685587145388855,93.65720642730557,6.67,0.1,2.5904655954490714,15.842793572694427,0
74.4836068125041,0,11.91285885362238,0,65.11836068125041,87.81639318749589,8.457993467625402,0.1,1.8559343649990145,14.8,0
82.66203863119604,2,7.887998726542487,435,30.29509021070253,94.59566519630101,1.6891974245869308,0.1,1.6324077262392074,15.1,0
78.72891148052899,0,6.179574758449649,6,64.457822961058,94.33886064933876,8.50130517014141,0.1,0.7,14.461139350661249,0
80.25276009717652,0,11.105981946552912,162,59.64112453906737,93.40775703873943,9.496439565528567,0.1,0.27896572816807486,18.117155752462203,0
79.18515622096763,0,11.45964415302889,87,54.13932273279499,86.99565949641489,1.6469010290859727,0.1,1.4720486433693007,15.641492984587536,0
81.55380031778692,0,1.7153800317786925,16,31.353800317786924,97.0,4.094560381344309,0.1,2.1,14.302533545191283,0
78.38474247180913,1,10.325549076300303,110,58.08260447071675,64.20699704436548,8.306938777010355,0.1,1.1695821171329945,17.855393589488326,0
87.63829471299393,1,11.713270496780554,360,61.44123140283592,97.5905223165969,8.31121307387495,0.1,0.5068246280567184,16.11156346975827,0
72.68238796701024,0,10.793999922371082,0,5.938209024742315,97.20596991752562,5.964507598247514,0.1,1.898507520618596,13.198507520618596,0
72.94354638339789,1,12.95916040869507,1,58.843546383397886,99.0,8.264323301976761,0.1,2.0,15.017418553359155,0
79.1829334838822,0,11.350986922599738,17,55.11290619996518,86.08533258058901,1.2450986922599738,0.1,1.2829334838821986,16.110719729012043,0
78.15937375086725,0,13.021967640527977,4,53.5845959836915,95.1138383934766,9.812678785565616,0.1,0.6455353573906405,15.956919196738301,0
80.27375868552575,1,10.688471071497885,154,60.32726282813337,93.61910742879323,7.9522297570236375,0.1,0.5345223142801692,16.839236371245583,0
82.45667074484604,1,4.864342457498298,0,28.713001479101372,95.50741193871781,6.525837079779943,0.1,1.8551883571024663,15.153705969358905,0
82.46475467841299,0,7.937560462768319,0,59.07360054443331,94.74844504937035,8.641195576727963,0.1,0.8748445049370351,18.474222524685178,0
80.43644781871426,0,8.625782811777635,11,6.4519360258979646,96.5322670982994,9.278580247674826,0.1,0.7506453419659881,16.588383844612213,0
86.15400434939632,2,10.39809054121547,364,61.07022587660317,97.40451753206332,8.584312068422319,0.1,0.5,16.048870616984168,0
78.5992816838999,0,8.90885069423985,65,58.90502821270065,82.0,7.470790147710102,0.1,0.3,17.201436632200185,0
85.86851088010202,0,7.115539753316389,3,58.11834020790818,94.13148911989798,8.517025316709203,0.1,0.7920423839285871,17.494808704081617,0
74.05274162703243,1,9.567043593383183,786,59.0736576275976,90.3736576275976,5.999790908638379,0.1,2.7977953219285285,15.205483254064864,0
79.56657722957154,0,8.534053085270138,7,6.418372822679293,95.18372822679294,8.940183273818683,0.1,1.0551184680378818,16.197898950527765,0
86.7345154643835,0,10.668998488278502,3,59.30472027502282,95.57817182146117,8.16256494815072,0.1,1.1109140892694156,15.123301717762612,0
75.71779578494689,0,10.169322529031865,0,56.91228524731412,99.0,8.071905995699547,0.1,1.3,15.0,0
81.99837210281221,0,8.030219882761081,0,59.07826640613573,95.0,8.701737838568329,0.1,0.9,18.53532770178959,0
77.88561305778674,0,11.859769706464839,0,57.81438694221326,94.57193471106629,7.391686702643806,0.1,1.9424522311469703,16.714741239959658,0
83.20363601518277,1,9.566134216155008,786,61.15683791436372,95.8237156422721,11.305897251381769,0.1,0.9784189571818593,17.629486256908844,0
80.31938002070189,0,11.943129107846993,18,54.50436906644323,85.92811815358834,1.3319380020701879,0.1,1.5906272821372178,15.694996348580451,0
81.62995980686472,0,10.478544288883214,786,55.3753223094263,95.8237903842213,1.3076209615778704,0.1,0.5233467310450938,15.529072500512317,0
79.87639713047551,0,6.626963693109007,5,53.57526400520854,98.95506051148499,8.887413087994156,0.1,1.3,15.8955060511485,0
79.97548360664452,2,11.523981732966298,786,57.30267330194589,94.0,1.3167557767315294,0.1,0.9748387977851587,16.285437939060273,0
72.9,1,13.279467864234899,0,58.20093906311489,99.0,8.799186145300435,0.1,2.0998434894808526,15.299530468442558,0
75.72719725963319,0,11.050841547371702,8,58.81803465628471,96.0,7.163598629816593,0.1,2.136401370183407,15.581882329311792,0
74.00681228865261,2,8.505850239585149,77,53.31988214020103,97.6420523299053,5.314378565365175,0.1,2.7028427752600086,14.717611377316832,0
74.84543566779976,0,10.617119638983315,0,55.016632057632904,99.0,8.791925963736126,0.1,1.4,14.796957111866512,0
78.05238023972177,0,12.217142215749604,0,54.652380239721786,96.94047529965223,8.48488192337907,0.1,1.8464277696870055,16.67619011986089,0
80.39062726825829,0,11.135422276334383,0,52.70948863237347,89.24554543539266,1.3424554543539264,0.1,0.9943068205759182,15.55658409234555,0
81.47609210380887,0,7.0253640346029576,25,57.28352521626849,98.0,10.044866224919222,0.1,1.3,15.73134100865074,0
83.38551236193409,2,0.8549187689263797,458,28.462614834320917,98.65653708580228,1.2838091898909754,0.1,1.6885512361934094,15.277102472386819,0
82.34646444678201,0,7.932828442574394,0,59.54646444678201,91.30303329826988,8.66848483350865,0.1,0.9,18.6616161116955,0
82.38435476343332,0,8.408282684791748,26,57.5981398401489,97.08752698208892,11.736126888746224,0.1,0.843763491044458,15.845623650895554,0
81.54046214342162,1,9.744521972601287,151,63.101155358554045,91.0,8.924517434322118,0.1,0.6369053021760916,19.0,0
72.55158999980591,1,10.829487499757404,1,6.827384999708885,95.12102500048519,6.44146650012615,0.1,2.2,13.5,0
76.32568433705624,0,11.126779276346232,0,52.26084256920622,93.83789558037495,8.653789558037495,0.1,2.158105220981253,15.286526906262466,0
80.61130925896082,0,9.548359974900146,179,56.67464658565748,95.50235609561683,10.246926921113499,0.1,1.0215836613555873,15.8,0
88.92899233546675,0,6.892189156901342,0,56.1284030658133,98.07100766453325,8.967575135237281,0.1,1.271596934186698,15.97751916133314,0
78.02405400422457,0,12.89160360028164,0,54.64810800844914,99.0,7.469756612251256,0.1,0.9919819985918097,13.408018001408191,0
78.2161829665312,0,12.457220823021789,0,54.722614354082005,96.29045741632802,9.67,0.1,0.6773856459179921,15.790248421019584,0
76.31748228651432,0,12.203589828278082,2,6.034964573028645,96.05827428838107,8.184079200186675,0.1,1.6,14.2,0
77.63142735327709,0,11.013030508289432,0,53.46914444073979,96.33142735327709,8.939944952363412,0.1,1.0331427353277087,16.432570941310836,0
77.06426600866548,0,11.701385219064072,10,52.44653695233982,96.67866995667256,9.116066502166372,0.1,0.8714679826690259,16.10360098700177,0
84.4893760888727,1,12.388403186623282,351,58.675136061386304,94.74272008245921,7.9078912081543,0.1,0.39142400274864053,16.334303989005438,0
76.79366079120854,0,10.32507136703317,0,52.80922334505451,93.59366079120853,8.510633920879147,0.1,2.0812678417582924,15.827955503296224,0
81.69290817118058,0,7.44619819916651,29,58.11823613124994,97.98986881597226,11.766567092708447,0.1,1.2918950527778053,15.797973763194452,0
71.77248644176859,0,10.378106892994673,4,58.79024011602386,97.0,7.239587911470695,0.1,2.6639039535904576,13.936684744308549,0
81.30923128466772,0,10.395216363838536,0,54.01216698872555,94.17342610484752,1.392601391572713,0.1,0.4086713052423763,15.26937044193901,0
73.28742653165519,1,10.983874265316553,1,62.429823675972436,95.61257346834482,6.803713265827591,0.1,2.0225146936689637,13.99371326582759,0
85.50742451451875,1,10.773282143375575,786,61.74101379764087,94.37890421960097,10.94781363702346,0.1,1.024219156079807,16.9,0
72.45253202821614,0,10.344183858545357,47,57.66246466688138,94.5520538890678,6.976026944533906,0.1,2.279178444372875,13.286437722347468,0
79.00850257476333,0,10.801357821135756,0,55.88439089148258,96.8794415835963,8.577296990599285,0.1,1.615609108517417,16.851776633438522,0
81.64632003907124,0,6.498639279385202,6,57.54386673178539,98.09754669271416,9.265151945300268,0.1,1.2707359921857526,15.624415953114516,0
79.71993315330674,0,11.735382354241729,0,57.933221922177886,96.0,6.8358796759521185,0.1,0.9,13.5,0
75.35529916489807,2,9.686861608840111,73,56.62418531881524,96.39809758235671,6.0980435692534956,0.1,2.426222769216565,14.973777230783435,0
79.74314515048262,1,9.775786287620653,1,56.40050401334458,96.0,9.39411290971043,0.1,1.0,16.485786287620655,0
73.79882933892691,0,9.86088714797974,0,52.09414669463455,98.0,5.817775743961128,0.1,1.6,13.596488016780729,0
88.15593147974472,0,9.974508778507216,46,62.56321842132351,93.84406852025528,10.36859250754855,0.1,0.7642376861404028,18.409152035821307,0
86.14124354177882,1,6.10084828586809,136,59.20313840602413,96.70495929234585,6.700772780875196,0.1,0.6180162830616625,16.47859362760456,0
78.11679940744288,0,6.0731595358302535,3,63.43079891364527,91.43000246898802,7.6678191951099075,0.1,0.7,14.005599802480958,0
74.04228001132654,0,10.48021591165295,0,52.888599943367275,99.0,7.319667978479565,0.1,1.5,13.91543997734691,0
81.88627841199674,0,9.637160727156921,9,57.30874781446179,97.08747814461789,9.289580093582595,0.1,0.9956260927691053,16.464408875842263,0
81.36900988537124,0,6.978658088828228,0,56.91230032951238,94.87699670487625,9.114057429803479,0.1,0.8753993409752509,17.8507986819505,0
82.29382783432068,0,6.908950322484702,4,55.782715207099145,98.55864239645042,9.917654304141983,0.1,1.3,15.911728479290085,0
79.27236241032952,0,11.661118681908496,118,56.72251591151008,98.34316735317266,9.480436540009803,0.1,2.1372669412690635,15.591149382144607,0
79.4562561387945,0,10.938529866539454,85,55.85628887903185,89.10421441284613,1.7643776601442847,0.1,1.1708265124505521,16.304181672608784,0
77.03504162690227,0,3.6693561486007815,1,63.28679169197128,96.39083340563224,7.210835421908338,0.1,1.0129375162672543,14.430187537956927,0
